date,city,permit_type,permit_number,address,description
2025-12-01T00:00:00.000,Austin,Mechanical Permit,2025-151605 MP,4607 W BRAKER LN UNIT 500,Replacement of complete existing central heat and air system with or without duct work WO#3969049
2025-12-01T00:00:00.000,Austin,Plumbing Permit,2025-151079 PP,1702 W 33RD ST,New irrigation system to be installed in front and back yard of the property on 1702 West 33rd st.
2025-12-01T00:00:00.000,Austin,Mechanical Permit,2025-134884 MP,12500 TECH RIDGE BLVD,Remodel of Interior Space Scope Includes Revisions to the Existing MEP Systems for Bldg. PS4
2025-12-01T00:00:00.000,Austin,Electrical Permit,2025-146756 EP,1903 E 20TH ST UNIT 104,Replace aged out Federal Pacific interior sub panel. No meter work required at this time
2025-11-30T00:00:00.000,Austin,Building Permit,2025-146703 BP,21 SCOTT CRES,Total demo of 1410 SqFt SFR circa 1948
2025-11-30T00:00:00.000,Austin,Plumbing Permit,2025-135631 PP,1309 ALGUNO RD BLDG 2,ePlan: Residential Expedited Review -New construction of a 2-Story Single Family Res. [4bed 3bath]. Bldg 2
2025-11-30T00:00:00.000,Austin,Plumbing Permit,2025-149221 PP,5001 WEST PARK DR,Install new gas line for generator
2025-11-30T00:00:00.000,Austin,Electrical Permit,2025-094570 EP,7202 DEE ST,NEW 16 x 35 PORTABLE DAYCARE BUILDING.
2025-11-30T00:00:00.000,Austin,Plumbing Permit,2025-150464 PP,6103 SHOALWOOD AVE,Install irrigation system
2025-11-30T00:00:00.000,Austin,Building Permit,2024-046914 BP,1614 SUFFOLK DR,Expedited Review - New construction of 2-story duplex [6bed 8bath] with one attached 1-car Garage and one attached 1-car Carport.
2025-11-30T00:00:00.000,Austin,Plumbing Permit,2025-135630 PP,1309 ALGUNO RD,ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [6bed 5bath] with Attached Carport.
2025-11-30T00:00:00.000,Austin,Plumbing Permit,2025-151590 PP,4905 AIRPORT BLVD,AFS will be changing out the sewer yard line at the Tysons Tacos. The line is broken in multiple places.
2025-11-29T00:00:00.000,Austin,Plumbing Permit,2025-146314 PP,1707 WESTMOOR DR,ePlan: Residential Expedited Review - Addition and Remodel to Existing 1-Story Single Family Res. [3bed 1bath] Work to include: First floor addition Interior remodel partial garage conversion new bath [3bed 2bath].
2025-11-29T00:00:00.000,Austin,Building Permit,2025-148057 BP,4200 VALLEY VIEW RD UNIT B,Express: Fire damage restoration like for like. Unit B only.
2025-11-29T00:00:00.000,Austin,Electrical Permit,2025-150472 EP,14913 ALPHA COLLIER DR,Upgrade existing electrical service to 200 amps
2025-11-29T00:00:00.000,Austin,Electrical Permit,2025-150208 EP,2803 FIRECREST DR,Express: Tub to shower conversion and replace exhaust fan in master bathroom
2025-11-29T00:00:00.000,Austin,Electrical Permit,2025-064655 EP,1103 BOULDIN AVE,*Partial Demo* Addition/interior remodel of existing non-complying 2 story SFR. Ground floor addition of entrtainment room and uncovered rear deck. 2nd floor addition includes front balcony rooftop patio and library.
2025-11-28T00:00:00.000,Austin,Electrical Permit,2025-135633 EP,1309 ALGUNO RD BLDG 2,ePlan: Residential Expedited Review -New Autofill/Heated Pool. Bldg 2
2025-11-28T00:00:00.000,Austin,Plumbing Permit,2025-150694 PP,444 E ST ELMO RD BLDG B,ePlan: Commercial Expedited Review - Remodel Spec Space for Office/Maufacturing/Lab- (10000SF).
2025-11-28T00:00:00.000,Austin,Building Permit,2025-150236 BP,8225 COBBLESTONE,Addition of uncovered elevated outdoor deck with outdoor kitchen and outdoor living area under elevated deck.
2025-11-28T00:00:00.000,Austin,Mechanical Permit,2024-091535 MP,1906 MAPLE AVE,Addition/ remodel to rear of existing single-family residential to include; new primary bedroom and bath; interior remodel of existing bedroom and bath.
2025-11-28T00:00:00.000,Austin,Electrical Permit,2025-150093 EP,1101 E APPLEGATE DR,UPGRADING MAIN SERVICE TO 200 AMPS INCLUDING METER SOCKET AND MAIN PANEL
2025-11-28T00:00:00.000,Austin,Mechanical Permit,2025-064655 MP,1103 BOULDIN AVE,*Partial Demo* Addition/interior remodel of existing non-complying 2 story SFR. Ground floor addition of entrtainment room and uncovered rear deck. 2nd floor addition includes front balcony rooftop patio and library.
2025-11-28T00:00:00.000,Austin,Mechanical Permit,2024-163106 MP,1106 TRAVIS HEIGHTS BLVD,*Greater than 50% demo* Reconfigure existing detached garage into a guest room full bathroom closet storage room and patio w/ pergola.
2025-11-28T00:00:00.000,Austin,Mechanical Permit,2025-148839 MP,6905 CREIGHTON LN,Replacement of complete existing central heat and air system with or without duct work
2025-11-28T00:00:00.000,Austin,Plumbing Permit,2025-122746 PP,6720 HOT SPRINGS DR,Replace interior hot and cold water lines with Uponor PEX pipe.
2025-11-28T00:00:00.000,Austin,Mechanical Permit,2025-115013 MP,2203 ONION CREEK PKWY UNIT 18,Replacement of complete existing central heat and air system with or without duct work
2025-11-28T00:00:00.000,Austin,Mechanical Permit,2025-150509 MP,11625 YEADON WAY,Replacement of complete existing central heat and air system with or without duct work LIKE FOR LIKE: 4 Ton Two Stage Horizontal Gas System
2025-11-28T00:00:00.000,Austin,Electrical Permit,2025-128603 EP,1711 SINGLETON AVE,New Autofill Pool
2025-11-28T00:00:00.000,Austin,Plumbing Permit,2025-149372 PP,1112 REAGAN TER,Replace the 2 inch and 3 inch cast-iron underneath the pier & beam section of the home.
2025-11-28T00:00:00.000,Austin,Electrical Permit,2025-103667 EP,6203 GROVER AVE,Shed permit for existing home.
2025-11-27T00:00:00.000,Austin,Electrical Permit,2025-141048 EP,202 NORTHCREST CIR,client currently has Federal Pacific and violations with the city of Austin code department   our scope of work entails re-building  main electrical service back to a 400 amp up to code service  inside unit D sub panel replacement and a new 60 amp sub feed
2025-11-27T00:00:00.000,Austin,Electrical Permit,2025-146581 EP,1812 MAPLE AVE BLDG B,electrical permit was a repair. weather head needed to be replaced.  UNIT A &B  *Bldg  B houses the meters
2025-11-27T00:00:00.000,Austin,Electrical Permit,2025-142919 EP,2913 STONEWAY DR,Upgrading the electrical service from 125A to 200A.  Installing new lever-bypass meter can for overhead service
2025-11-27T00:00:00.000,Austin,Plumbing Permit,2025-150356 PP,4600 DESTINYS GATE DR,Installation of a gas line to a generator from meter along the side of the house.
2025-11-27T00:00:00.000,Austin,Electrical Permit,2025-146746 EP,9722 GREAT HILLS TRL UNIT 125,Tenant Alteration of Existing Space to create a Pilates Studio for Suite 125: Includes Plumbing Electrical and Mechanical Scopes 2025 116461 DA - Approved
2025-11-27T00:00:00.000,Austin,Electrical Permit,2025-133378 EP,7101 N UTE TRL,New in-ground pool (no spa or heater)
2025-11-27T00:00:00.000,Austin,Plumbing Permit,2025-145276 PP,1904 W 33RD ST BLDG A,Express- repair drywall flooring cabinets as a result of water leak and interior flooding [main house]
2025-11-26T00:00:00.000,Austin,Mechanical Permit,2025-149558 MP,2666 BARTON HILLS DR,Replacement of complete existing central heat and air system with or without duct work
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-151535 PP,9807 N FM 620 RD BLDG 13,PRV Install at Riser Room - Building 13
2025-11-26T00:00:00.000,Austin,Building Permit,2025-150955 BP,4601 PARKDALE PL,Total demolition of single-story SFR 1115 sq ft circa 1959 ***The building shall not be demolished until after the contractor has fulfilled the neighbor notification requirements outlined in Steps 5 & 6 of the Demolition webpage.***
2025-11-26T00:00:00.000,Austin,Mechanical Permit,2025-149258 MP,10408 LOCKERBIE DR,Replacement of complete existing central heat and air system with or without duct work Arrian Mehis
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-151540 PP,9807 N FM 620 RD BLDG 15,PRV Install at Riser Room - Building 15
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-149064 PP,5701 JOHNNY MORRIS RD--UNIT 43,Connect Mobile Home and add decks (8x8 and 4x4)
2025-11-26T00:00:00.000,Austin,Electrical Permit,2025-150278 EP,4807 PLACID PL,Install new 11.04 kW DC rooftop solar system to existing residential
2025-11-26T00:00:00.000,Austin,Building Permit,2025-151210 BP,7300 AVA LN,Express: foundation repair
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-146853 PP,14128 EDNA MAXINE WALK,New Construction Plumbing 2278 sq. ft. ETJ
2025-11-26T00:00:00.000,Austin,Electrical Permit,2025-149458 EP,8010 LITTLE DEER XING,Installation of 10.12kw Solar PV system with Battery Backup.
2025-11-26T00:00:00.000,Austin,Electrical Permit,2025-100090 EP,7300 HART LN,Remove teacher restroom. Install new fixtures new partitions relocate hand sink upgrade lighting to LED remove tile. Polish concrete floor
2025-11-26T00:00:00.000,Austin,Mechanical Permit,2025-149866 MP,4002 GREYSTONE DR,Replacement of complete existing central heat and air system with or without duct work LIKE FOR LIKE: 4T vertical two stage gas system
2025-11-26T00:00:00.000,Austin,Electrical Permit,2025-149047 EP,9421 GLADSOME PATH,Install new 5.20 kwdc rooftop solar system servicing new residential only. Bluebonnet
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-149707 PP,7006 GUADALUPE ST,Cap off water & Wastewater
2025-11-26T00:00:00.000,Austin,Building Permit,2025-151033 BP,1813 E 38TH HALF ST BLDG 1 UNIT 1A,Bldg 1: New construction 3-unit use duplex residential: Unit A  3-story 4 bedroom 3.5 bath with attached 1-car carport covered front porch covered rear patio 3rd floor balcony and uncovered roof top deck.
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-151565 PP,9807 N FM 620 RD BLDG 23,PRV Install at Riser Room - Building 23
2025-11-26T00:00:00.000,Austin,Building Permit,2025-150149 BP,1804 ULLRICH AVE,New pool
2025-11-26T00:00:00.000,Austin,Building Permit,2025-150948 BP,4517 AVENUE H,Total demolition of detached garage 224 sq ft circa 2015 ***The building shall not be demolished until after the contractor has fulfilled the neighbor notification requirements outlined in Steps 5 & 6 of the Demolition webpage.***
2025-11-26T00:00:00.000,Austin,Building Permit,2025-060540 BP,10204 CURB STRAP DR,New construction of 1 story SFR with 5 beds 2 baths attached garage covered porch and patio  PUD  Revision: Plan revision to change the house plan from an X35CM to a T35CM
2025-11-26T00:00:00.000,Austin,Mechanical Permit,2025-124756 MP,1603 SUFFOLK DR,*Partial Demo* Interior remodel of two-story SFR
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-150396 PP,7213 FIREOAK DR,Replacement of an existing water heater 40gal gas water heater located in a utility closet
2025-11-26T00:00:00.000,Austin,Mechanical Permit,2024-128964 MP,311 E 5TH ST,Finish Out of Basement Level-BOH Spaces- Employee Break Locker Rooms Offices Laundry & Liquor Storage & Coolers/Freezer-Public Spaces-Meeting Rooms Restrooms and Engineers Shop  Basement
2025-11-26T00:00:00.000,Austin,Building Permit,2025-150328 BP,907 W 5TH ST UNIT 103,Remodel existing retail
2025-11-26T00:00:00.000,Austin,Building Permit,2025-150003 BP,2005 EXPOSITION BLVD,Express- foundation repair
2025-11-26T00:00:00.000,Austin,Building Permit,2025-151231 BP,10201 CRESSIDA BND,New construction of SFR Condo with 5 or 6 bed option 5.5 baths covered patio covered porch and covered front deck balcony 3 car attached tandem garage
2025-11-26T00:00:00.000,Austin,Building Permit,2025-151134 BP,5311 PEACEDALE LN,EXPRESS: 1690 sq ft decking removal and replacement
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-047763 PP,406 OERTLI LN,Addition/remodel. Addition of an attached garage bedroom half bathroom and covered rear deck to existing 1-story single family residence. Comprehensive interior remodel. Reconfigure interior layout resulting in a 3 bedroom 2.5 bathroom single family residence.
2025-11-26T00:00:00.000,Austin,Electrical Permit,2025-149473 EP,5828 GENTLE BREEZE TER,We will install a 10.375KW roof mounted solar system. Homeowner has a 4.5KW DC Sunnyboy 3.8KW AC Inverter Installed. We are replacing 20yr. old system with new 10.375KW system.  PV meter has been installed we will upgrade meter can size to a modern AE approved bypass handle meter socket.  Homeowners 1st solar system permit # 2005-009172 EP.
2025-11-26T00:00:00.000,Austin,Electrical Permit,2025-133103 EP,8321 SHALLOT WAY,Addition  Installing a swimspa pool that will have a concrete pad underneath. The pool info/dimensions etc are attached to this application. Expanding current patio concrete pad from 200 to 400 sq ft. Installing a covered patio which will be attached to the house over the concrete pad. Structural drawings attached.
2025-11-26T00:00:00.000,Austin,Building Permit,2025-151801 BP,3424 SAVAGE SPRINGS DR,Express- Replace 12 existing windows - size for size
2025-11-26T00:00:00.000,Austin,Driveway / Sidewalks,2025-131255 DS,3005 WADE AVE,Construct new driveway approach of 20 FT.  No sidewalk inspection per plan review.
2025-11-26T00:00:00.000,Austin,Electrical Permit,2025-130426 EP,7005 COLBERG CT,Update: Bathroom finishes and fixtures. Convert tub to shower
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-151558 PP,9807 N FM 620 RD BLDG 19,PRV Install at Riser Room - Building 19
2025-11-26T00:00:00.000,Austin,Building Permit,2025-148312 BP,3213 WALNUT AVE UNIT A,ePlan: Residential Expedited Review - New THREE UNIT RES. New construction of a 2-Story Duplex [1bed 1bath] with attached Garage. 3213 WALNUT AVE Unit A New construction of a 2-Story Duplex [5bed 5bath]. 3213 WALNUT AVE Unit B  THIS PROJECT TO BE COMBINED WITH 3305 HEMLOCK VIA UDA.
2025-11-26T00:00:00.000,Austin,Building Permit,2025-150494 BP,3801 ISLAND WAY,Combing Duplex units together at 3801and 3803Island Way - Combing into one single family residential home. 3 floors with a rooftop on the 4th floor
2025-11-26T00:00:00.000,Austin,Electrical Permit,2025-149042 EP,9713 PETRICHOR BLVD,Install new 4.51 kwdc rooftop solar system servicing new residential only
2025-11-26T00:00:00.000,Austin,Electrical Permit,2025-150492 EP,5705 BLAZEWOOD DR,New 200 amps service 120/240v
2025-11-26T00:00:00.000,Austin,Building Permit,2025-133103 BP,8321 SHALLOT WAY,Addition  Installing a swimspa pool that will have a concrete pad underneath. The pool info/dimensions etc are attached to this application. Expanding current patio concrete pad from 200 to 400 sq ft. Installing a covered patio which will be attached to the house over the concrete pad. Structural drawings attached.
2025-11-26T00:00:00.000,Austin,Electrical Permit,2025-149165 EP,3405 CAMBRIDGE CT UNIT B,Pool 28x15ft with an inside spa 8x13ft. Gas heater and autofil
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-149780 PP,12611 ANDROMEDA CV,Installing Tankless G water heater
2025-11-26T00:00:00.000,Austin,Building Permit,2025-134561 BP,9205 THE RAVINE WAY,New inground swimming pool and concrete decking w/ reqd enclosure device for existing 2-story single family residence.
2025-11-26T00:00:00.000,Austin,Building Permit,2025-149486 BP,2301 E ST ELMO RD BLDG 2 UNIT 200,Installation of High-pile Racking
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-120557 PP,3851 AIRPORT BLVD UNIT 101,Demolish Interior Non-Load Bearing Walls Remove Existing Finishes Construct New Interior Non-Loadbearing Walls New Office (Accessory) New Employee Workspace Renovate Existing Restroom
2025-11-26T00:00:00.000,Austin,Building Permit,2025-151035 BP,1813 E 38TH HALF ST BLDG 2,Bldg 2:  New construction 3-unit use single-family residential  3-story 3 bedroom 2.5 bath with attached 1-car carport covered front porch covered rear patio 3rd floor balcony and uncovered roof top deck.
2025-11-26T00:00:00.000,Austin,Mechanical Permit,2025-150049 MP,5306 GLADSTONE DR,Replacement of complete existing central heat and air system with or without duct work 1 system: 2 ton 16 Seer Gas
2025-11-26T00:00:00.000,Austin,Building Permit,2025-151563 BP,15621 PRESTANCIA DR,New inground swimming pool w/ concrete decking and reqd enclosure device for existing 2-story single family residence.
2025-11-26T00:00:00.000,Austin,Plumbing Permit,2025-151566 PP,9807 N FM 620 RD BLDG 24,PRV Install at Riser Room - Building 24
