permit_number,address,type,value,issued_date,status
2025-145588 PP,4604 CRESTWAY DR,Plumbing Permit,0,2025-11-17,
2025-146664 BP,1143 SHADY LN BLDG 2,Building Permit,0,2025-11-17,
2025-140552 PP,1808 REDLANDS ST,Plumbing Permit,0,2025-11-17,
2025-146607 EP,2218 RIVERVIEW ST,Electrical Permit,0,2025-11-17,
2025-129922 PP,5013 TRADING BND,Plumbing Permit,0,2025-11-17,
2025-145641 EP,1104 WINIFRED DR,Electrical Permit,0,2025-11-17,
2025-145323 EP,1505 ROCKCLIFF RD,Electrical Permit,0,2025-11-17,
2025-143723 PP,12000 MURANO DR,Plumbing Permit,0,2025-11-17,
2025-145972 PP,3528 GONZALES ST UNIT 2A,Plumbing Permit,0,2025-11-17,
2025-147770 BP,5801 EUREKA DR,Building Permit,1,2025-11-17,
2025-144640 EP,1204 SINGLETON AVE,Electrical Permit,0,2025-11-17,
2025-145042 EP,10000 N LAMAR BLVD UNIT 2018,Electrical Permit,0,2025-11-17,
2025-145706 PP,9616 WIGGY WAY,Plumbing Permit,0,2025-11-17,
2024-128680 EP,8110 E US 290 HWY SVRD WB BLDG 3,Electrical Permit,0,2025-11-17,
2025-146170 PP,5764 AIRPORT BLVD,Plumbing Permit,0,2025-11-17,
2025-142848 BP,1618 E RIVERSIDE DR,Building Permit,0,2025-11-17,
2025-145655 EP,4907 WHITETHORN CT,Electrical Permit,0,2025-11-17,
2025-146632 EP,8601 ARACARI CV,Electrical Permit,0,2025-11-17,
2025-146182 PP,7206 ED BLUESTEIN BLVD SB,Plumbing Permit,0,2025-11-17,
2025-146074 EP,2602 TOWY RD,Electrical Permit,0,2025-11-17,
2023-157904 EP,10940 RESEARCH BLVD SVRD SB,Electrical Permit,0,2025-11-17,
2025-145282 MP,5807 OVERLOOK DR,Mechanical Permit,0,2025-11-17,
2025-145458 BP,12515 FALLEN TOWER LN,Building Permit,1,2025-11-17,
2023-153474 EP,2901 S CAPITAL OF TEXAS HWY NB UNIT A02A,Electrical Permit,0,2025-11-17,
2025-135523 MP,8001 JOHNNY MORRIS RD BLDG 1,Mechanical Permit,0,2025-11-17,
2025-145574 EP,1309 BENTWOOD RD,Electrical Permit,0,2025-11-17,
2025-146895 PP,4800 BROKEN BOW PASS,Plumbing Permit,0,2025-11-17,
2025-146633 BP,901 S MOPAC EXPY SVRD NB BLDG 5 UNIT 300,Building Permit,0,2025-11-17,
2025-146631 EP,8500 ENDALE ARCH DR,Electrical Permit,0,2025-11-17,
2025-146296 EP,8200 LEROI DR,Electrical Permit,0,2025-11-17,
2025-145499 PP,3528 GONZALES ST UNIT 1B,Plumbing Permit,0,2025-11-17,
2025-146323 MP,10300 WOMMACK RD,Mechanical Permit,0,2025-11-17,
2025-143778 BP,625 E 10TH ST UNIT 1000,Building Permit,0,2025-11-17,
2025-082759 PP,10007 BRIGHTLING LN,Plumbing Permit,0,2025-11-17,
2025-085024 PP,1519 CORONADO HILLS DR,Plumbing Permit,0,2025-11-17,
2025-146360 EP,4505 SARASOTA DR,Electrical Permit,0,2025-11-17,
2025-017569 MP,1804 WEBBERVILLE RD UNIT A,Mechanical Permit,0,2025-11-17,
2025-144520 PP,3103 GARWOOD ST BLDG 1,Plumbing Permit,0,2025-11-17,
2025-070533 PP,1403 W 30TH ST,Plumbing Permit,0,2025-11-17,
2025-133484 MP,8 OLMOS DR,Mechanical Permit,0,2025-11-17,
2025-146467 EP,14118 EDNA MAXINE WALK,Electrical Permit,0,2025-11-17,
2025-144698 BP,3435 PARKER LN,Building Permit,0,2025-11-17,
2025-134716 DS,2311 RACHAEL CT,Driveway / Sidewalks,0,2025-11-17,
2024-143036 PP,1004 WALTER ST,Plumbing Permit,0,2025-11-17,
2025-147041 PP,803 TIRADO ST,Plumbing Permit,0,2025-11-17,
2025-143739 PP,14116 EDNA MAXINE WALK,Plumbing Permit,0,2025-11-17,
2025-123448 BP,2001 S LAMAR BLVD,Building Permit,1,2025-11-17,
2025-145478 BP,8201 E RIVERSIDE DR BLDG 6 UNIT 650,Building Permit,0,2025-11-17,
2025-085432 PP,6903 FRONTERA TRL,Plumbing Permit,0,2025-11-17,
2025-147376 BP,8113 APPOMATTOX DR,Building Permit,1,2025-11-17,
2025-138873 PP,1901 MADISON AVE,Plumbing Permit,0,2025-11-17,
2025-143711 PP,12020 MURANO DR,Plumbing Permit,0,2025-11-17,
2025-146838 BP,3001 MONTOPOLIS DR,Building Permit,0,2025-11-17,
2025-109368 PP,4315 FAR WEST BLVD,Plumbing Permit,0,2025-11-17,
2025-140250 EP,4330 AIRPORT BLVD,Electrical Permit,0,2025-11-17,
2025-146594 PP,2404 BRYAN ST,Plumbing Permit,0,2025-11-17,
2025-146256 EP,4505 SARASOTA DR,Electrical Permit,0,2025-11-17,
2025-103750 EP,4607 CACTUS LN,Electrical Permit,0,2025-11-17,
2025-145804 BP,1517 MAIER DR,Building Permit,1,2025-11-17,
2025-145942 PP,3530 GONZALES ST UNIT B,Plumbing Permit,0,2025-11-17,
2025-146393 MP,532 CELERY LOOP,Mechanical Permit,0,2025-11-17,
2025-144115 EP,9902 WILLERS WAY,Electrical Permit,0,2025-11-17,
2025-131796 EP,7010 W SH 71 UNIT 250,Electrical Permit,0,2025-11-17,
2025-146970 BP,12917 STAYWELL WAY,Building Permit,0,2025-11-17,
2025-145479 PP,3524 GONZALES ST UNIT 1B,Plumbing Permit,0,2025-11-17,
2025-136691 EP,1806 PRINCETON AVE,Electrical Permit,0,2025-11-17,
2025-147735 BP,2505 DEERFOOT TRL,Building Permit,0,2025-11-17,
2025-146983 EP,16305 FETCHING AVE,Electrical Permit,0,2025-11-17,
2025-145155 EP,8700 BASIL HAYDEN LN,Electrical Permit,0,2025-11-17,
2025-135029 EP,7005 TWILIGHT MESA DR,Electrical Permit,0,2025-11-17,
2025-147669 BP,2707 BOBBY LN,Building Permit,1,2025-11-17,
2025-138951 BP,400 W 15TH ST UNIT 804,Building Permit,0,2025-11-17,
2025-135522 MP,8001 JOHNNY MORRIS RD BLDG 2,Mechanical Permit,0,2025-11-17,
2024-124532 PP,5036 LANSING DR,Plumbing Permit,0,2025-11-17,
2025-146818 EP,5001 WESTVIEW DR,Electrical Permit,0,2025-11-17,
2025-143785 PP,14122 EDNA MAXINE WALK,Plumbing Permit,0,2025-11-17,
2025-046143 MP,3309 LARRY LN BLDG 1,Mechanical Permit,0,2025-11-17,
2025-130264 MP,16 YUCCA DR,Mechanical Permit,0,2025-11-17,
2022-066667 PP,5025 MUELLER BLVD,Plumbing Permit,0,2025-11-17,
2025-142203 MP,8301 JOHNNY MORRIS RD BLDG 1,Mechanical Permit,0,2025-11-17,
2025-135589 EP,10258 1/2 OLD LOCKHART RD UNIT TEMP3,Electrical Permit,0,2025-11-17,
2025-131181 MP,7100 N IH 35 SVRD SB,Mechanical Permit,0,2025-11-17,
2025-138874 PP,1901 MADISON AVE,Plumbing Permit,0,2025-11-17,
2025-147737 BP,2505 DEERFOOT TRL,Building Permit,0,2025-11-17,
2025-147398 PP,1115 SHADY LN,Plumbing Permit,0,2025-11-17,
2025-142755 MP,6310 TREADWELL BLVD BLDG C,Mechanical Permit,0,2025-11-17,
2025-077584 EP,1013 MONTOPOLIS DR,Electrical Permit,0,2025-11-17,
2025-135524 MP,8001 JOHNNY MORRIS RD,Mechanical Permit,0,2025-11-17,
2025-146951 MP,1901 W 37TH ST,Mechanical Permit,0,2025-11-17,
2025-133416 DS,4504 PLACID PL,Driveway / Sidewalks,0,2025-11-17,
2025-082250 MP,8309 CLIFFVIEW DR,Mechanical Permit,0,2025-11-17,
2025-144406 BP,15108 CALAVERAS DR,Building Permit,1,2025-11-17,
2025-078175 BP,7010 ISABELLE DR,Building Permit,1,2025-11-17,
2025-066965 PP,11007 CONCHOS CV,Plumbing Permit,0,2025-11-17,
2025-126330 PP,1400 HILLMONT ST,Plumbing Permit,0,2025-11-17,
2025-145485 PP,3524 GONZALES ST UNIT 2B,Plumbing Permit,0,2025-11-17,
2025-146654 BP,2707 WHITE HORSE TRL,Building Permit,0,2025-11-17,
2025-138623 EP,12500 DESCANSO CIR,Electrical Permit,0,2025-11-17,
2025-146398 BP,5219 MONARDA MINT DR,Building Permit,0,2025-11-17,
2025-145583 EP,4210 VENADO DR,Electrical Permit,0,2025-11-17,
2025-140455 BP,6107 CADDIE ST,Building Permit,0,2025-11-17,
2025-138108 PP,7002 WOODFORD WAY,Plumbing Permit,0,2025-11-17,
2025-122116 BP,10 WOODSTONE SQ,Building Permit,1,2025-11-17,
2024-124532 MP,5036 LANSING DR,Mechanical Permit,0,2025-11-17,
2025-145985 PP,732 SPRINGDALE RD UNIT A,Plumbing Permit,0,2025-11-17,
2025-145390 MP,1507 PARKWAY,Mechanical Permit,0,2025-11-17,
2025-135603 DS,8205 SANDALWOOD CV,Driveway / Sidewalks,0,2025-11-17,
2025-103439 MP,8500 HANBRIDGE LN,Mechanical Permit,0,2025-11-17,
2025-147385 PP,3600 BREAKTHROUGH LOOP,Plumbing Permit,0,2025-11-17,
2025-126598 BP,9111 CIRCUIT OF THE AMERICAS BLVD,Building Permit,0,2025-11-17,
2025-145681 EP,1207 COTTON ST,Electrical Permit,0,2025-11-17,
2025-142204 MP,8301 JOHNNY MORRIS RD BLDG 2,Mechanical Permit,0,2025-11-17,
2025-146446 PP,1211 FAIRWOOD RD,Plumbing Permit,0,2025-11-17,
2025-146418 BP,2404 ENFIELD RD,Building Permit,0,2025-11-17,
2025-139955 EP,4603 BUCKS RUN,Electrical Permit,0,2025-11-17,
2025-144612 EP,2212 VILLAGE WAY DR,Electrical Permit,0,2025-11-17,
2025-139506 BP,4211 S LAMAR BLVD NB BLDG A UNIT 9,Building Permit,0,2025-11-17,
2025-147351 BP,3311 RED RIVER ST,Building Permit,0,2025-11-17,
2025-145962 PP,3528 GONZALES ST UNIT 2B,Plumbing Permit,0,2025-11-17,
2025-145285 PP,1116 REAGAN TER,Plumbing Permit,0,2025-11-17,
2025-146009 PP,732 SPRINGDALE RD UNIT B,Plumbing Permit,0,2025-11-17,
2025-146339 PP,8350 W US 290 HWY,Plumbing Permit,0,2025-11-17,
2025-143795 PP,14025 AXEL JOHANSON DR,Plumbing Permit,0,2025-11-17,
2025-145996 BP,2303 E 2ND ST BLDG 2,Building Permit,0,2025-11-17,
2025-140075 DS,2303 E 2ND ST,Driveway / Sidewalks,0,2025-11-17,
2025-130228 MP,21 PALMA CIR,Mechanical Permit,0,2025-11-17,
2025-146532 EP,4703 CARSONHILL DR,Electrical Permit,0,2025-11-17,
2025-146015 MP,6816 BARSTOW CT,Mechanical Permit,0,2025-11-17,
2025-145617 EP,2903 HILLVIEW RD,Electrical Permit,0,2025-11-17,
2025-147048 PP,4614 S 1ST ST,Plumbing Permit,0,2025-11-17,
2025-146639 BP,2707 WHITE HORSE TRL,Building Permit,0,2025-11-17,
2025-146840 PP,6652 RUXTON LN,Plumbing Permit,0,2025-11-17,
2024-141742 DS,4808 RICHMOND AVE BLDG 1,Driveway / Sidewalks,0,2025-11-17,
2025-145995 BP,2303 E 2ND ST BLDG 3,Building Permit,0,2025-11-17,
2025-146713 BP,6025 WILCAB RD BLDG 2 UNIT 700,Building Permit,0,2025-11-17,
2025-146694 PP,12212 BRIGADOON LN BLDG B UNIT 160,Plumbing Permit,0,2025-11-17,
2025-145616 MP,3513 LAKELAND DR,Mechanical Permit,0,2025-11-17,
2024-146946 PP,2441 WESTLAKE DR,Plumbing Permit,0,2025-11-17,
2025-141127 MP,2702 ENFIELD RD,Mechanical Permit,0,2025-11-17,
2024-128817 EP,8110 E US 290 HWY SVRD WB BLDG 2,Electrical Permit,0,2025-11-17,
2025-134818 MP,14 OLMOS DR,Mechanical Permit,0,2025-11-17,
2025-145953 PP,3530 GONZALES ST UNIT A,Plumbing Permit,0,2025-11-17,
2025-069028 PP,2007 WHITESTONE DR,Plumbing Permit,0,2025-11-17,
2025-134233 MP,5701 SPRINGDALE RD,Mechanical Permit,0,2025-11-17,
2025-145981 EP,3505 WEST AVE,Electrical Permit,0,2025-11-17,
2025-146184 EP,12624 TIMBER HEIGHTS DR,Electrical Permit,0,2025-11-17,
2025-146663 BP,1143 SHADY LN BLDG 1,Building Permit,0,2025-11-17,
2025-075342 MP,2703 WHITE HORSE TRL,Mechanical Permit,0,2025-11-17,
2025-137343 MP,9217 CALVERT WAY,Mechanical Permit,0,2025-11-17,
2025-145298 PP,3400 RIVER RD,Plumbing Permit,0,2025-11-17,
2025-143558 PP,12113 STONEY MEADOW DR,Plumbing Permit,0,2025-11-17,
2025-144664 MP,7603 PARKVIEW CIR,Mechanical Permit,0,2025-11-17,
2025-146892 BP,9624 BREEZE HILL DR,Building Permit,0,2025-11-17,
2025-146324 PP,3524 GONZALES ST UNIT 2A,Plumbing Permit,0,2025-11-17,
2025-099824 PP,6231 E STASSNEY LN BLDG 12 UNIT 103,Plumbing Permit,0,2025-11-17,
2025-076363 MP,3905 CONFERENCE CV,Mechanical Permit,0,2025-11-17,
2025-114995 PP,20 MARGRANITA CRES,Plumbing Permit,0,2025-11-17,
2025-142205 MP,8301 JOHNNY MORRIS RD BLDG GAR,Mechanical Permit,0,2025-11-17,
2025-145334 MP,10504 WATCHFUL FOX DR,Mechanical Permit,0,2025-11-17,
2025-147412 PP,7104 BERKMAN DR,Plumbing Permit,0,2025-11-17,
2025-146769 MP,4900 ELIZABETH JANE CT,Mechanical Permit,0,2025-11-17,
2025-145327 BP,1302 DELANO ST UNIT B,Building Permit,1,2025-11-17,
2025-146806 EP,2605 DERWENT DR,Electrical Permit,0,2025-11-17,
2025-145158 MP,4906 WEST FRANCES PL,Mechanical Permit,0,2025-11-17,
2025-135922 EP,7104 BECKETT RD,Electrical Permit,0,2025-11-17,
2025-130248 MP,30 ESPINOSA DR,Mechanical Permit,0,2025-11-17,
2025-146473 EP,14116 EDNA MAXINE WALK,Electrical Permit,0,2025-11-17,
2025-115046 MP,12800 PEARCE LN UNIT D,Mechanical Permit,0,2025-11-17,
2025-145993 BP,111 MILDRED ST BLDG 1,Building Permit,0,2025-11-17,
2025-145164 EP,6207 ARNOLD DR BLDG B,Electrical Permit,0,2025-11-17,
2025-146725 MP,300 CROCKETT ST UNIT 304,Mechanical Permit,0,2025-11-17,
2025-146188 EP,10103 ALCOTT CV,Electrical Permit,0,2025-11-17,
2025-135055 EP,5701 GLENHOLLOW PATH,Electrical Permit,0,2025-11-17,
2025-146825 EP,1117 ARTHUR STILES RD,Electrical Permit,0,2025-11-17,
2025-146882 PP,12225 INNES VIEW RD,Plumbing Permit,0,2025-11-17,
2025-143232 BP,2103 TOWER DR,Building Permit,0,2025-11-17,
2025-143777 BP,625 E 10TH ST UNIT 200,Building Permit,0,2025-11-17,
2025-126291 DS,1805 KENWOOD AVE,Driveway / Sidewalks,0,2025-11-17,
2025-099824 EP,6231 E STASSNEY LN BLDG 12 UNIT 103,Electrical Permit,0,2025-11-17,
2025-146941 EP,2601 LITTLE JOHN LN,Electrical Permit,0,2025-11-17,
2025-143173 BP,2701 S LAMAR BLVD,Building Permit,0,2025-11-17,
2025-135595 EP,10258 1/2 OLD LOCKHART RD UNIT TEMP7,Electrical Permit,0,2025-11-17,
2025-141127 PP,2702 ENFIELD RD,Plumbing Permit,0,2025-11-17,
2025-120838 EP,2310 VILLAGE CIR BLDG 2,Electrical Permit,0,2025-11-17,
2025-146634 BP,6700 VINE ST,Building Permit,0,2025-11-17,
2025-143703 PP,12024 ELLENA CV,Plumbing Permit,0,2025-11-17,
2025-146943 PP,14120 AXEL JOHANSON DR,Plumbing Permit,0,2025-11-17,
2025-138953 BP,400 W 15TH ST UNIT 1100,Building Permit,0,2025-11-17,
2025-105938 EP,5112 CLOVERDALE LN,Electrical Permit,0,2025-11-17,
2025-145045 PP,3901 CONFERENCE CV,Plumbing Permit,0,2025-11-17,
2025-145273 EP,3502 PENNSYLVANIA AVE BLDG 2,Electrical Permit,0,2025-11-17,
2025-138952 BP,400 W 15TH ST UNIT 1000,Building Permit,0,2025-11-17,
2025-145822 DS,4808 RICHMOND AVE BLDG 2,Driveway / Sidewalks,0,2025-11-17,
2025-146993 MP,1102 LORRAIN ST,Mechanical Permit,0,2025-11-17,
2025-146083 BP,5245 W US 290 HWY SVRD EB,Building Permit,0,2025-11-17,
2025-138954 BP,400 W 15TH ST UNIT 1200,Building Permit,0,2025-11-17,
2025-145758 MP,3403 LEDGESTONE DR,Mechanical Permit,0,2025-11-17,
2025-145040 PP,5106 KINGS HWY,Plumbing Permit,0,2025-11-17,
2025-112984 EP,1815 POLO RD,Electrical Permit,0,2025-11-17,
2025-143776 BP,625 E 10TH ST UNIT 100,Building Permit,6779859,2025-11-17,
2025-143770 PP,14118 EDNA MAXINE WALK,Plumbing Permit,0,2025-11-17,
2025-145532 EP,5512 COVENTRY LN,Electrical Permit,0,2025-11-17,
2025-146253 EP,14021 AXEL JOHANSON DR,Electrical Permit,0,2025-11-17,
2025-146166 PP,707 W OLTORF ST,Plumbing Permit,0,2025-11-17,
2025-145994 BP,111 MILDRED ST BLDG 2,Building Permit,0,2025-11-17,
2025-146455 BP,5400 WATERBROOK DR,Building Permit,1,2025-11-17,
2025-147376 PP,8113 APPOMATTOX DR,Plumbing Permit,0,2025-11-17,
2025-133322 MP,5501 N LAMAR BLVD BLDG A UNIT 123,Mechanical Permit,0,2025-11-17,
2025-145133 MP,4618 YELLOW ROSE TRL,Mechanical Permit,0,2025-11-17,
2025-147807 PP,8139 FOREST MESA DR,Plumbing Permit,0,2025-11-17,
2025-146459 EP,14120 EDNA MAXINE WALK,Electrical Permit,0,2025-11-17,
2025-146970 PP,12917 STAYWELL WAY,Plumbing Permit,0,2025-11-17,
2025-146419 EP,9013 TANAK LN,Electrical Permit,0,2025-11-17,
2024-164376 BP,1301 BARBARA JORDAN BLVD UNIT 301,Building Permit,0,2025-11-17,
2025-146233 EP,14025 AXEL JOHANSON DR,Electrical Permit,0,2025-11-17,
2025-143824 MP,804 SHELBY LN,Mechanical Permit,0,2025-11-17,
2025-130501 DS,4706 CLARKSON AVE UNIT B,Driveway / Sidewalks,0,2025-11-17,
2025-146208 MP,11238 TRACTON LN,Mechanical Permit,0,2025-11-17,
2025-145586 PP,4210 VENADO DR,Plumbing Permit,0,2025-11-17,
2025-085024 MP,1519 CORONADO HILLS DR,Mechanical Permit,0,2025-11-17,
2025-135592 EP,10258 1/2 OLD LOCKHART RD UNIT TEMP4,Electrical Permit,0,2025-11-17,
2025-146300 BP,1112 W BEN WHITE BLVD SVRD WB,Building Permit,0,2025-11-17,
2025-144523 PP,3103 GARWOOD ST BLDG 3,Plumbing Permit,0,2025-11-17,
2025-144631 EP,7307 LUNAR DR,Electrical Permit,0,2025-11-17,
2025-130495 DS,4705 DEPEW AVE,Driveway / Sidewalks,0,2025-11-17,
2025-138021 DS,2301 E 2ND ST,Driveway / Sidewalks,0,2025-11-17,
2025-147704 PP,3600 BREAKTHROUGH LOOP,Plumbing Permit,0,2025-11-17,
2025-144109 EP,11515 BURNET RD BLDG FLR7,Electrical Permit,0,2025-11-17,
2025-146083 EP,5245 W US 290 HWY SVRD EB,Electrical Permit,0,2025-11-17,
2025-147770 PP,5801 EUREKA DR,Plumbing Permit,0,2025-11-17,
2025-144970 EP,4108 N LAMAR BLVD,Electrical Permit,0,2025-11-17,
2025-145132 MP,500 SUNRISE CIR,Mechanical Permit,0,2025-11-17,
2025-145511 PP,3528 GONZALES ST UNIT 1A,Plumbing Permit,0,2025-11-17,
2025-075343 MP,2703 WHITE HORSE TRL BLDG 2,Mechanical Permit,0,2025-11-17,
2024-131062 BP,6034 WEST COURTYARD DR UNIT 224,Building Permit,0,2025-11-17,
2024-153672 DS,4404 LONG CHAMP DR,Driveway / Sidewalks,0,2025-11-17,
2025-146344 PP,8921 W US 290 HWY BLDG MAINT,Plumbing Permit,0,2025-11-17,
2025-146970 EP,12917 STAYWELL WAY,Electrical Permit,0,2025-11-17,
2025-144521 PP,3103 GARWOOD ST BLDG 2,Plumbing Permit,0,2025-11-17,
2025-145486 BP,2105 MONARCH DR,Building Permit,1,2025-11-17,
2025-121226 BP,4827 E CESAR CHAVEZ ST,Building Permit,30000,2025-11-17,
2025-146083 PP,5245 W US 290 HWY SVRD EB,Plumbing Permit,0,2025-11-17,
2025-141592 PP,1180 RIDGEWAY DR,Plumbing Permit,0,2025-11-17,
2025-145166 EP,2505 WOODMONT AVE,Electrical Permit,0,2025-11-17,
2025-140923 EP,7803 TREESTAR DR,Electrical Permit,0,2025-11-17,
2025-146925 PP,9317 MUSKBERRY CV,Plumbing Permit,0,2025-11-17,
2025-146461 EP,3003 WHITE ROCK DR,Electrical Permit,0,2025-11-17,
2025-135597 EP,10258 1/2 OLD LOCKHART RD UNIT TEMP9,Electrical Permit,0,2025-11-17,
2025-097809 MP,5108 HARMON AVE UNIT B,Mechanical Permit,0,2025-11-17,
2025-146403 BP,5216 MONARDA MINT DR,Building Permit,0,2025-11-17,
2025-128934 EP,14200 MOWSBURY DR,Electrical Permit,0,2025-11-16,
2025-055177 MP,1800 BURTON DR,Mechanical Permit,0,2025-11-16,
2025-145110 EP,3313 THOUSAND OAKS CV,Electrical Permit,0,2025-11-16,
2025-143931 MP,6108 LARCH TER,Mechanical Permit,0,2025-11-16,
2025-143694 EP,1513 CLOVERLEAF DR,Electrical Permit,0,2025-11-16,
2023-137151 PP,5908 BULL CREEK RD,Plumbing Permit,0,2025-11-16,
2025-004610 BP,6300 BRISTOL CIR,Building Permit,0,2025-11-16,
2025-144933 EP,3206 PICKWICK LN,Electrical Permit,0,2025-11-16,
2024-143752 EP,9710 N LAMAR BLVD UNIT 110,Electrical Permit,0,2025-11-16,
2025-090989 EP,1656 CHIPPEWAY LN,Electrical Permit,0,2025-11-16,
2024-145484 EP,9710 N LAMAR BLVD UNIT 100,Electrical Permit,0,2025-11-16,
2025-040735 EP,1505 ROCKCLIFF RD,Electrical Permit,0,2025-11-16,
2025-146746 BP,9722 GREAT HILLS TRL UNIT 125,Building Permit,0,2025-11-15,
2025-066531 PP,1106 ENFIELD RD,Plumbing Permit,0,2025-11-15,
2025-146301 MP,54 RAINEY ST UNIT PH11,Mechanical Permit,0,2025-11-15,
2025-145977 EP,501 TREYS WAY,Electrical Permit,0,2025-11-15,
2025-005043 PP,4301 BELLVUE AVE BLDG 2,Plumbing Permit,0,2025-11-15,
2025-145449 PP,3408 ROBINSON AVE,Plumbing Permit,0,2025-11-15,
2025-145970 EP,2409 MANOR RD,Electrical Permit,0,2025-11-15,
2025-146045 EP,8708 MELSHIRE DR,Electrical Permit,0,2025-11-15,
2025-146784 BP,3004 SUNLAND DR,Building Permit,1,2025-11-15,
2025-064417 EP,2110 WHITE HORSE TRL BLDG A,Electrical Permit,0,2025-11-15,
2025-133322 PP,5501 N LAMAR BLVD BLDG A UNIT 123,Plumbing Permit,0,2025-11-15,
2025-145585 PP,4810 FLICKER LN,Plumbing Permit,0,2025-11-15,
2025-145145 MP,2101 RICHCREEK RD,Mechanical Permit,0,2025-11-15,
2025-145143 MP,501 TREYS WAY,Mechanical Permit,0,2025-11-15,
2025-140444 PP,8301 S IH 35 SVRD NB,Plumbing Permit,0,2025-11-14,
2025-146608 BP,7001 BURNELL DR,Building Permit,1,2025-11-14,
2025-145062 PP,2705 WARREN ST,Plumbing Permit,0,2025-11-14,
2025-144941 PP,6500 WINTERBERRY DR,Plumbing Permit,0,2025-11-14,
2025-130739 EP,12636 RESEARCH BLVD SVRD SB,Electrical Permit,0,2025-11-14,
2025-144804 EP,8814 MARMOSET WAY,Electrical Permit,0,2025-11-14,
2025-140799 BP,1207 PEREZ ST,Building Permit,0,2025-11-14,
2025-145091 PP,1018 BRICKELL LOOP UNIT A,Plumbing Permit,0,2025-11-14,
2025-145798 EP,5907 UPVALLEY RUN,Electrical Permit,0,2025-11-14,
2025-138713 PP,1904 SHARON LN,Plumbing Permit,0,2025-11-14,
2025-145922 PP,2423 S 5TH ST,Plumbing Permit,0,2025-11-14,
2024-130625 MP,2516 WINCHELL LN,Mechanical Permit,0,2025-11-14,
2025-043139 MP,4412 S 1ST ST BLDG 3,Mechanical Permit,0,2025-11-14,
2025-138713 BP,1904 SHARON LN,Building Permit,0,2025-11-14,
2025-146728 EP,507 CLOVER CT,Electrical Permit,0,2025-11-14,
2025-131385 DS,2204-2229 GREENWOOD AVE,Driveway / Sidewalks,0,2025-11-14,
2025-145617 BP,2903 HILLVIEW RD,Building Permit,1,2025-11-14,
2025-143500 EP,8611 CLAREWOOD DR,Electrical Permit,0,2025-11-14,
2025-144194 PP,8515 DONGAN DR,Plumbing Permit,0,2025-11-14,
2025-094345 PP,1613 W 10TH ST,Plumbing Permit,0,2025-11-14,
2025-143444 DS,4807 BERGFIELD DR,Driveway / Sidewalks,0,2025-11-14,
2025-141656 PP,8600 MILLWAY DR,Plumbing Permit,0,2025-11-14,
2025-146964 BP,6914 SHANNON DR,Building Permit,1,2025-11-14,
2025-138712 PP,1904 SHARON LN,Plumbing Permit,0,2025-11-14,
2025-131397 DS,2204-2221 PERSHING DR,Driveway / Sidewalks,0,2025-11-14,
2025-146438 MP,5913 HIDDEN VALLEY TRL,Mechanical Permit,0,2025-11-14,
2025-143765 PP,5453 BURNET RD BLDG A UNIT 203,Plumbing Permit,0,2025-11-14,
2025-145618 BP,2903 HILLVIEW RD UNIT B,Building Permit,1,2025-11-14,
2025-142150 EP,6101 HYSIDE DR,Electrical Permit,0,2025-11-14,
2025-145808 EP,1727 MEARNS MEADOW BLVD,Electrical Permit,0,2025-11-14,
2025-130656 EP,12636 RESEARCH BLVD SVRD SB,Electrical Permit,0,2025-11-14,
2025-144191 PP,8511 DONGAN DR,Plumbing Permit,0,2025-11-14,
2025-143215 EP,10411 MARGRA LN,Electrical Permit,0,2025-11-14,
2025-115372 PP,11307 YUCCA DR,Plumbing Permit,0,2025-11-14,
2025-145482 MP,1101 W 31ST ST,Mechanical Permit,0,2025-11-14,
2025-113892 PP,401 CONGRESS AVE UNIT 2050,Plumbing Permit,0,2025-11-14,
2025-146093 MP,700 GAMEZ CV BLDG B,Mechanical Permit,0,2025-11-14,
2025-134693 PP,1117 ETERNITY TER,Plumbing Permit,0,2025-11-14,
2025-059618 MP,511 SOUTH PARK DR BLDG 2,Mechanical Permit,0,2025-11-14,
2025-139955 PP,4603 BUCKS RUN,Plumbing Permit,0,2025-11-14,
2025-143076 PP,1713 PIEDMONT AVE,Plumbing Permit,0,2025-11-14,
2025-146330 MP,6113 BULLARD DR UNIT 1,Mechanical Permit,0,2025-11-14,
2025-145518 PP,6009 GROVER AVE,Plumbing Permit,0,2025-11-14,
2025-122442 EP,1619 ELMHURST DR,Electrical Permit,0,2025-11-14,
2025-060996 EP,2202 E 13TH ST BLDG 2,Electrical Permit,0,2025-11-14,
2025-071012 EP,8601 ARACARI CV,Electrical Permit,0,2025-11-14,
2025-030999 MP,1005 W JOHANNA ST,Mechanical Permit,0,2025-11-14,
2025-146658 EP,11701 FM 812 RD UNIT D,Electrical Permit,0,2025-11-14,
2025-060997 EP,2202 E 13TH ST BLDG 3,Electrical Permit,0,2025-11-14,
2025-146800 EP,11929 RAVENNA CV,Electrical Permit,0,2025-11-14,
2025-144937 MP,9711 TREE BEND DR,Mechanical Permit,0,2025-11-14,
2025-136690 MP,1806 PRINCETON AVE,Mechanical Permit,0,2025-11-14,
2025-145934 PP,10500 AVERY CLUB DR BLDG 24,Plumbing Permit,0,2025-11-14,
2025-145968 BP,2206 LA CASA DR,Building Permit,0,2025-11-14,
2025-144253 BP,7101 S SIOUX TRL,Building Permit,1,2025-11-14,
2025-147050 BP,8905 COASTAL DR,Building Permit,1,2025-11-14,
